geohash6,lat,lon,pop_proxy,puskesmas_count,klinik_count,rs_count,faskes_aplicares_count,nearest_rs_minutes_p95_proxy,equity_index_proxy,flood_risk,earthquake_risk,landslide_risk
-6.899724_113.237137,-6.899724,113.237137,881.46,0,0,0,0,45.088146,8.8146,0.0,0.0,0.0
-6.899724_113.245470,-6.899724,113.24547,1222.09,0,0,0,0,45.122209,12.220899999999999,0.0,0.0,0.0
-6.899724_113.253803,-6.899724,113.253803,1116.68,0,0,0,0,45.111668,11.1668,0.0,0.0,0.0
-6.899724_113.262136,-6.899724,113.262136,1398.23,0,0,0,0,45.139823,13.9823,0.0,0.0,0.0
-6.899724_113.270469,-6.899724,113.270469,2087.27,0,0,0,0,45.208727,20.8727,0.0,0.0,0.0
-6.899724_113.287135,-6.899724,113.287135,4325.08,0,0,0,0,45.432508,43.2508,0.0,0.0,0.0
-6.899724_113.295468,-6.899724,113.295468,1967.84,0,0,0,0,45.196784,19.6784,0.0,0.0,0.0
-6.899724_113.303801,-6.899724,113.303801,1478.73,0,0,0,0,45.147873,14.7873,0.0,0.0,0.0
-6.899724_113.312134,-6.899724,113.312134,1173.73,0,0,0,0,45.117373,11.7373,0.0,0.0,0.0
-6.899724_113.320467,-6.899724,113.32046700000001,908.24,0,0,0,0,45.090824,9.0824,0.0,0.0,0.0
-6.899724_113.328800,-6.899724,113.3288,814.17,0,0,0,0,45.081417,8.1417,0.0,0.0,0.0
-6.899724_113.337133,-6.899724,113.33713300000001,798.06,0,0,0,0,45.079806,7.980599999999999,0.0,0.0,0.0
-6.899724_113.345466,-6.899724,113.345466,867.36,0,0,0,0,45.086736,8.6736,0.0,0.0,0.0
-6.899724_113.353799,-6.899724,113.353799,697.76,0,0,0,0,45.069776,6.9776,0.0,0.0,0.0
-6.899724_113.362132,-6.899724,113.362132,632.43,0,0,0,0,45.063243,6.324299999999999,0.0,0.0,0.0
-6.899724_113.370465,-6.899724,113.370465,704.43,0,0,0,0,45.070443,7.0443,0.0,0.0,0.0
-6.899724_113.378798,-6.899724,113.378798,820.91,0,0,0,0,45.082091,8.2091,0.0,0.0,0.0
-6.899724_113.387131,-6.899724,113.387131,882.25,0,0,0,0,45.088225,8.8225,0.0,0.0,0.0
-6.899724_113.395464,-6.899724,113.395464,965.48,0,0,0,0,45.096548,9.6548,0.0,0.0,0.0
-6.899724_113.403797,-6.899724,113.403797,952.42,0,0,0,0,45.095242,9.5242,0.0,0.0,0.0
-6.899724_113.412130,-6.899724,113.41213,958.26,0,0,0,0,45.095826,9.5826,0.0,0.0,0.0
-6.899724_113.420463,-6.899724,113.420463,1280.82,0,0,0,0,45.128082,12.8082,0.0,0.0,0.0
-6.899724_113.428796,-6.899724,113.428796,1835.22,0,0,0,0,45.183522,18.3522,0.0,0.0,0.0
-6.899724_113.437129,-6.899724,113.437129,2078.4,0,0,0,0,45.20784,20.784000000000002,0.0,0.0,0.0
-6.899724_113.445462,-6.899724,113.445462,1363.69,0,0,0,0,45.136369,13.6369,0.0,0.0,0.0
-6.899724_113.453795,-6.899724,113.453795,978.06,0,0,0,0,45.097806,9.7806,0.0,0.0,0.0
-6.899724_113.462128,-6.899724,113.462128,1711.63,0,0,0,0,45.171163,17.116300000000003,0.0,0.0,0.0
-6.899724_113.470461,-6.899724,113.470461,2357.42,0,0,0,0,45.235742,23.5742,0.0,0.0,0.0
-6.899724_113.495460,-6.899724,113.49546000000001,2090.08,0,0,0,0,45.209008,20.9008,0.0,0.0,0.0
-6.899724_113.503793,-6.899724,113.503793,2449.26,0,0,0,0,45.244926,24.492600000000003,0.0,0.0,0.0
-6.899724_113.512126,-6.899724,113.512126,2586.48,0,0,0,0,45.258648,25.8648,0.0,0.0,0.0
-6.899724_113.520459,-6.899724,113.520459,2435.18,0,0,0,0,45.243518,24.351799999999997,0.0,0.0,0.0
-6.899724_113.528792,-6.899724,113.528792,2398.09,0,0,0,0,45.239809,23.980900000000002,0.0,0.0,0.0
-6.899724_113.545458,-6.899724,113.545458,1637.67,0,0,0,0,45.163767,16.3767,0.0,0.0,0.0
-6.899724_113.553791,-6.899724,113.553791,1781.94,0,0,0,0,45.178194,17.8194,0.0,0.0,0.0
-6.899724_113.562124,-6.899724,113.562124,1775.03,0,0,0,0,45.177503,17.7503,0.0,0.0,0.0
-6.899724_113.578790,-6.899724,113.57879,2172.2,0,0,0,0,45.21722,21.721999999999998,0.0,0.0,0.0
-6.899724_113.587123,-6.899724,113.587123,1055.16,0,0,0,0,45.105516,10.5516,0.0,0.0,0.0
-6.899724_113.595456,-6.899724,113.595456,851.84,0,0,0,0,45.085184,8.5184,0.0,0.0,0.0
-6.899724_113.603789,-6.899724,113.603789,785.96,0,0,0,0,45.078596,7.8596,0.0,0.0,0.0
-6.899724_113.612122,-6.899724,113.612122,794.77,0,0,0,0,45.079477,7.9477,0.0,0.0,0.0
-6.899724_113.620455,-6.899724,113.620455,836.35,0,0,0,0,45.083635,8.3635,0.0,0.0,0.0
-6.899724_113.628788,-6.899724,113.628788,809.39,0,0,0,0,45.080939,8.0939,0.0,0.0,0.0
-6.899724_113.637121,-6.899724,113.63712100000001,844.99,0,0,0,0,45.084499,8.4499,0.0,0.0,0.0
-6.899724_113.645454,-6.899724,113.645454,1009.65,0,0,0,0,45.100965,10.096499999999999,0.0,0.0,0.0
-6.899724_113.653787,-6.899724,113.65378700000001,1265.52,0,0,0,0,45.126552,12.6552,0.0,0.0,0.0
-6.899724_113.662120,-6.899724,113.66212,881.74,0,0,0,0,45.088174,8.8174,0.0,0.0,0.0
-6.899724_113.670453,-6.899724,113.670453,536.42,0,0,0,0,45.053642,5.364199999999999,0.0,0.0,0.0
-6.899724_113.678786,-6.899724,113.678786,774.98,0,0,0,0,45.077498,7.7498000000000005,0.0,0.0,0.0
-6.899724_113.687119,-6.899724,113.687119,738.84,0,0,0,0,45.073884,7.388400000000001,0.0,0.0,0.0
-6.899724_113.695452,-6.899724,113.695452,649.98,0,0,0,0,45.064998,6.4998000000000005,0.0,0.0,0.0
-6.899724_113.703785,-6.899724,113.703785,543.08,0,0,0,0,45.054308,5.4308000000000005,0.0,0.0,0.0
-6.899724_113.712118,-6.899724,113.712118,733.63,0,0,0,0,45.073363,7.3363,0.0,0.0,0.0
-6.899724_113.720451,-6.899724,113.720451,837.34,0,0,0,0,45.083734,8.3734,0.0,0.0,0.0
-6.899724_113.728784,-6.899724,113.728784,885.61,0,0,0,0,45.088561,8.8561,0.0,0.0,0.0
-6.899724_113.737117,-6.899724,113.737117,1238.15,0,0,0,0,45.123815,12.3815,0.0,0.0,0.0
-6.899724_113.745450,-6.899724,113.74545,1367.05,0,0,0,0,45.136705,13.670499999999999,0.0,0.0,0.0
-6.899724_113.762116,-6.899724,113.762116,846.57,0,0,0,0,45.084657,8.4657,0.0,0.0,0.0
-6.899724_113.770449,-6.899724,113.770449,692.22,0,0,0,0,45.069222,6.9222,0.0,0.0,0.0
-6.899724_113.778782,-6.899724,113.778782,596.49,0,0,0,0,45.059649,5.9649,0.0,0.0,0.0
-6.899724_113.787115,-6.899724,113.787115,807.57,0,0,0,0,45.080757,8.075700000000001,0.0,0.0,0.0
-6.899724_113.795448,-6.899724,113.79544800000001,877.13,0,0,0,0,45.087713,8.7713,0.0,0.0,0.0
-6.899724_113.812114,-6.899724,113.81211400000001,849.29,0,0,0,0,45.084929,8.492899999999999,0.0,0.0,0.0
-6.899724_113.820447,-6.899724,113.820447,539.55,0,0,0,0,45.053955,5.395499999999999,0.0,0.0,0.0
-6.899724_113.828780,-6.899724,113.82878,504.05,0,0,0,0,45.050405,5.0405,0.0,0.0,0.0
-6.899724_113.837113,-6.899724,113.837113,652.27,0,0,0,0,45.065227,6.5226999999999995,0.0,0.0,0.0
-6.899724_113.845446,-6.899724,113.845446,723.23,0,0,0,0,45.072323,7.2323,0.0,0.0,0.0
-6.899724_113.853779,-6.899724,113.853779,658.72,0,0,0,0,45.065872,6.5872,0.0,0.0,0.0
-6.899724_113.862112,-6.899724,113.862112,667.36,0,0,0,0,45.066736,6.6736,0.0,0.0,0.0
-6.899724_113.870445,-6.899724,113.870445,735.78,0,0,0,0,45.073578,7.3578,0.0,0.0,0.0
-6.899724_113.878778,-6.899724,113.878778,530.82,0,0,0,0,45.053082,5.3082,0.0,0.0,0.0
-6.899724_113.887111,-6.899724,113.887111,381.02,0,0,0,0,45.038102,3.8102,0.0,0.0,0.0
-6.899724_113.895444,-6.899724,113.895444,402.67,0,0,0,0,45.040267,4.0267,0.0,0.0,0.0
-6.899724_113.903777,-6.899724,113.903777,644.49,0,0,0,0,45.064449,6.4449000000000005,0.0,0.0,0.0
-6.899724_113.912110,-6.899724,113.91211,625.93,0,0,0,0,45.062593,6.2593,0.0,0.0,0.0
-6.899724_113.920443,-6.899724,113.920443,452.48,0,0,0,0,45.045248,4.5248,0.0,0.0,0.0
-6.899724_113.928776,-6.899724,113.928776,510.25,0,0,0,0,45.051025,5.1025,0.0,0.0,0.0
-6.899724_113.937109,-6.899724,113.937109,457.87,0,0,0,0,45.045787,4.5787,0.0,0.0,0.0
-6.899724_113.945442,-6.899724,113.945442,355.33,0,0,0,0,45.035533,3.5532999999999997,0.0,0.0,0.0
-6.899724_113.953775,-6.899724,113.95377500000001,325.36,0,0,0,0,45.032536,3.2536,0.0,0.0,0.0
-6.899724_113.962108,-6.899724,113.962108,383.3,0,0,0,0,45.03833,3.833,0.0,0.0,0.0
-6.899724_113.970441,-6.899724,113.97044100000001,359.05,0,0,0,0,45.035905,3.5905,0.0,0.0,0.0
-6.899724_113.978774,-6.899724,113.978774,589.63,0,0,0,0,45.058963,5.8963,0.0,0.0,0.0
-6.899724_113.987107,-6.899724,113.98710700000001,981.88,0,0,0,0,45.098188,9.8188,0.0,0.0,0.0
-6.899724_113.995440,-6.899724,113.99544,1526.35,0,0,0,0,45.152635,15.263499999999999,0.0,0.0,0.0
-6.899724_114.003773,-6.899724,114.003773,1357.56,0,0,0,0,45.135756,13.5756,0.0,0.0,0.0
-6.899724_114.012106,-6.899724,114.012106,751.38,0,0,0,0,45.075138,7.5138,0.0,0.0,0.0
-6.899724_114.020439,-6.899724,114.020439,416.41,0,0,0,0,45.041641,4.1641,0.0,0.0,0.0
-6.899724_114.028772,-6.899724,114.028772,357.47,0,0,0,0,45.035747,3.5747000000000004,0.0,0.0,0.0
-6.899724_115.203725,-6.899724,115.203725,222.84,0,0,0,0,45.022284,2.2284,0.0,0.0,0.0
-6.899724_115.212058,-6.899724,115.212058,207.02,0,0,0,0,45.020702,2.0702000000000003,0.0,0.0,0.0
-6.899724_115.220391,-6.899724,115.220391,255.37,0,0,0,0,45.025537,2.5537,0.0,0.0,0.0
-6.899724_115.228724,-6.899724,115.228724,241.77,0,0,0,0,45.024177,2.4177,0.0,0.0,0.0
-6.899724_115.237057,-6.899724,115.23705700000001,215.16,0,0,0,0,45.021516,2.1516,0.0,0.0,0.0
-6.899724_115.245390,-6.899724,115.24539,174.28,0,0,0,0,45.017428,1.7428,0.0,0.0,0.0
-6.899724_115.253723,-6.899724,115.25372300000001,138.35,0,0,0,0,45.013835,1.3835,0.0,0.0,0.0
-6.899724_115.262056,-6.899724,115.262056,189.79,0,0,0,0,45.018979,1.8979,0.0,0.0,0.0
-6.899724_115.270389,-6.899724,115.27038900000001,170.13,0,0,0,0,45.017013,1.7013,0.0,0.0,0.0
-6.899724_115.278722,-6.899724,115.278722,133.1,0,0,0,0,45.01331,1.331,0.0,0.0,0.0
-6.899724_115.287055,-6.899724,115.287055,151.99,0,0,0,0,45.015199,1.5199,0.0,0.0,0.0
-6.899724_115.295388,-6.899724,115.295388,213.62,0,0,0,0,45.021362,2.1362,0.0,0.0,0.0
-6.899724_115.303721,-6.899724,115.303721,249.65,0,0,0,0,45.024965,2.4965,0.0,0.0,0.0
-6.899724_115.312054,-6.899724,115.312054,303.21,0,0,0,0,45.030321,3.0321,0.0,0.0,0.0
-6.899724_115.320387,-6.899724,115.320387,248.26,0,0,0,0,45.024826,2.4825999999999997,0.0,0.0,0.0
-6.899724_115.328720,-6.899724,115.32872,194.25,0,0,0,0,45.019425,1.9425,0.0,0.0,0.0
-6.899724_115.337053,-6.899724,115.337053,248.46,0,0,0,0,45.024846,2.4846,0.0,0.0,0.0
-6.899724_115.345386,-6.899724,115.345386,242.24,0,0,0,0,45.024224,2.4224,0.0,0.0,0.0
-6.899724_115.353719,-6.899724,115.353719,283.49,0,0,0,0,45.028349,2.8349,0.0,0.0,0.0
-6.899724_115.362052,-6.899724,115.362052,292.06,0,0,0,0,45.029206,2.9206,0.0,0.0,0.0
-6.899724_115.370385,-6.899724,115.370385,308.07,0,0,0,0,45.030807,3.0806999999999998,0.0,0.0,0.0
-6.899724_115.378718,-6.899724,115.378718,285.72,0,0,0,0,45.028572,2.8572,0.0,0.0,0.0
-6.899724_115.387051,-6.899724,115.387051,334.83,0,0,0,0,45.033483,3.3483,0.0,0.0,0.0
-6.899724_115.395384,-6.899724,115.395384,393.67,0,0,0,0,45.039367,3.9367,0.0,0.0,0.0
-6.899724_115.403717,-6.899724,115.403717,304.35,0,0,0,0,45.030435,3.0435000000000003,0.0,0.0,0.0
-6.899724_115.412050,-6.899724,115.41205000000001,175.38,0,0,0,0,45.017538,1.7538,0.0,0.0,0.0
-6.899724_115.420383,-6.899724,115.420383,172.24,0,0,0,0,45.017224,1.7224000000000002,0.0,0.0,0.0
-6.899724_115.428716,-6.899724,115.42871600000001,240.38,0,0,0,0,45.024038,2.4038,0.0,0.0,0.0
-6.899724_115.437049,-6.899724,115.437049,219.83,0,0,0,0,45.021983,2.1983,0.0,0.0,0.0
-6.899724_115.445382,-6.899724,115.445382,186.31,0,0,0,0,45.018631,1.8631,0.0,0.0,0.0
-6.899724_115.453715,-6.899724,115.453715,202.44,0,0,0,0,45.020244,2.0244,0.0,0.0,0.0
-6.899724_115.462048,-6.899724,115.462048,144.14,0,0,0,0,45.014414,1.4413999999999998,0.0,0.0,0.0
-6.899724_115.470381,-6.899724,115.470381,126.0,0,0,0,0,45.0126,1.26,0.0,0.0,0.0
-6.899724_115.478714,-6.899724,115.478714,114.57,0,0,0,0,45.011457,1.1457,0.0,0.0,0.0
-6.899724_115.487047,-6.899724,115.487047,138.23,0,0,0,0,45.013823,1.3822999999999999,0.0,0.0,0.0
-6.899724_115.495380,-6.899724,115.49538,220.66,0,0,0,0,45.022066,2.2066,0.0,0.0,0.0
-6.899724_115.503713,-6.899724,115.503713,256.68,0,0,0,0,45.025668,2.5668,0.0,0.0,0.0
-6.899724_115.512046,-6.899724,115.512046,186.88,0,0,0,0,45.018688,1.8688,0.0,0.0,0.0
-6.899724_115.520379,-6.899724,115.520379,152.82,0,0,0,0,45.015282,1.5282,0.0,0.0,0.0
-6.899724_115.528712,-6.899724,115.528712,158.05,0,0,0,0,45.015805,1.5805,0.0,0.0,0.0
-6.899724_115.537045,-6.899724,115.537045,182.99,0,0,0,0,45.018299,1.8299,0.0,0.0,0.0
-6.899724_115.545378,-6.899724,115.545378,208.9,0,0,0,0,45.02089,2.089,0.0,0.0,0.0
-6.908057_111.612202,-6.908057,111.612202,479.7,0,0,0,0,45.04797,4.797,0.0,0.0,0.0
-6.908057_111.620535,-6.908057,111.620535,309.23,0,0,0,0,45.030923,3.0923000000000003,0.0,0.0,0.0
-6.908057_111.637201,-6.908057,111.637201,455.46,0,0,0,0,45.045546,4.5546,0.0,0.0,0.0
-6.908057_111.645534,-6.908057,111.645534,419.69,0,0,0,0,45.041969,4.1969,0.0,0.0,0.0
-6.908057_111.653867,-6.908057,111.653867,491.88,0,0,0,0,45.049188,4.9188,0.0,0.0,0.0
-6.908057_111.662200,-6.908057,111.6622,388.69,0,0,0,0,45.038869,3.8869,0.0,0.0,0.0
-6.908057_111.670533,-6.908057,111.670533,410.15,0,0,0,0,45.041015,4.1015,0.0,0.0,0.0
-6.908057_111.678866,-6.908057,111.678866,416.34,0,0,0,0,45.041634,4.163399999999999,0.0,0.0,0.0
-6.908057_111.687199,-6.908057,111.687199,315.11,0,0,0,0,45.031511,3.1511,0.0,0.0,0.0
-6.908057_111.695532,-6.908057,111.695532,283.94,0,0,0,0,45.028394,2.8394,0.0,0.0,0.0
-6.908057_111.703865,-6.908057,111.70386500000001,344.71,0,0,0,0,45.034471,3.4471,0.0,0.0,0.0
-6.908057_111.712198,-6.908057,111.712198,349.85,0,0,0,0,45.034985,3.4985000000000004,0.0,0.0,0.0
-6.908057_111.720531,-6.908057,111.72053100000001,188.48,0,0,0,0,45.018848,1.8847999999999998,0.0,0.0,0.0
-6.908057_111.728864,-6.908057,111.728864,203.59,0,0,0,0,45.020359,2.0359,0.0,0.0,0.0
-6.908057_111.737197,-6.908057,111.737197,234.31,0,0,0,0,45.023431,2.3431,0.0,0.0,0.0
-6.908057_111.745530,-6.908057,111.74553,234.81,0,0,0,0,45.023481,2.3481,0.0,0.0,0.0
-6.908057_111.753863,-6.908057,111.753863,231.36,0,0,0,0,45.023136,2.3136,0.0,0.0,0.0
-6.908057_111.762196,-6.908057,111.762196,155.65,0,0,0,0,45.015565,1.5565,0.0,0.0,0.0
-6.908057_111.770529,-6.908057,111.770529,181.85,0,0,0,0,45.018185,1.8185,0.0,0.0,0.0
-6.908057_111.778862,-6.908057,111.778862,196.75,0,0,0,0,45.019675,1.9675,0.0,0.0,0.0
-6.908057_111.787195,-6.908057,111.787195,200.02,0,0,0,0,45.020002,2.0002,0.0,0.0,0.0
-6.908057_111.795528,-6.908057,111.795528,200.19,0,0,0,0,45.020019,2.0019,0.0,0.0,0.0
-6.908057_111.803861,-6.908057,111.803861,212.09,0,0,0,0,45.021209,2.1209000000000002,0.0,0.0,0.0
-6.908057_111.812194,-6.908057,111.812194,151.9,0,0,0,0,45.01519,1.5190000000000001,0.0,0.0,0.0
-6.908057_111.820527,-6.908057,111.820527,172.04,0,0,0,0,45.017204,1.7204,0.0,0.0,0.0
-6.908057_111.828860,-6.908057,111.82886,211.84,0,0,0,0,45.021184,2.1184,0.0,0.0,0.0
-6.908057_111.837193,-6.908057,111.837193,149.24,0,0,0,0,45.014924,1.4924000000000002,0.0,0.0,0.0
-6.908057_111.845526,-6.908057,111.845526,156.67,0,0,0,0,45.015667,1.5667,0.0,0.0,0.0
-6.908057_111.853859,-6.908057,111.853859,159.22,0,0,0,0,45.015922,1.5922,0.0,0.0,0.0
-6.908057_111.862192,-6.908057,111.86219200000001,165.28,0,0,0,0,45.016528,1.6528,0.0,0.0,0.0
-6.908057_111.870525,-6.908057,111.870525,275.88,0,0,0,0,45.027588,2.7588,0.0,0.0,0.0
-6.908057_111.878858,-6.908057,111.87885800000001,520.87,0,0,0,0,45.052087,5.2087,0.0,0.0,0.0
-6.908057_111.895524,-6.908057,111.895524,545.36,0,0,0,0,45.054536,5.4536,0.0,0.0,0.0
-6.908057_111.903857,-6.908057,111.903857,469.46,0,0,0,0,45.046946,4.694599999999999,0.0,0.0,0.0
-6.908057_111.912190,-6.908057,111.91219,403.69,0,0,0,0,45.040369,4.0369,0.0,0.0,0.0
-6.908057_111.920523,-6.908057,111.920523,397.23,0,0,0,0,45.039723,3.9723,0.0,0.0,0.0
-6.908057_111.928856,-6.908057,111.928856,403.99,0,0,0,0,45.040399,4.0399,0.0,0.0,0.0
-6.908057_111.937189,-6.908057,111.937189,548.44,0,0,0,0,45.054844,5.484400000000001,0.0,0.0,0.0
-6.908057_111.945522,-6.908057,111.945522,644.29,0,0,0,0,45.064429,6.4429,0.0,0.0,0.0
-6.908057_111.953855,-6.908057,111.953855,396.7,0,0,0,0,45.03967,3.967,0.0,0.0,0.0
-6.908057_111.962188,-6.908057,111.962188,345.14,0,0,0,0,45.034514,3.4514,0.0,0.0,0.0
-6.908057_111.970521,-6.908057,111.970521,447.4,0,0,0,0,45.04474,4.474,0.0,0.0,0.0
-6.908057_111.978854,-6.908057,111.978854,427.32,0,0,0,0,45.042732,4.2732,0.0,0.0,0.0
-6.908057_111.987187,-6.908057,111.987187,347.65,0,0,0,0,45.034765,3.4764999999999997,0.0,0.0,0.0
-6.908057_111.995520,-6.908057,111.99552,484.32,0,0,0,0,45.048432,4.8431999999999995,0.0,0.0,0.0
-6.908057_112.003853,-6.908057,112.003853,908.21,0,0,0,0,45.090821,9.0821,0.0,0.0,0.0
-6.908057_112.012186,-6.908057,112.012186,1166.92,0,0,0,0,45.116692,11.6692,0.0,0.0,0.0
-6.908057_112.020519,-6.908057,112.02051900000001,931.8,0,0,0,0,45.09318,9.318,0.0,0.0,0.0
-6.908057_112.028852,-6.908057,112.028852,1137.91,0,0,0,0,45.113791,11.379100000000001,0.0,0.0,0.0
-6.908057_112.037185,-6.908057,112.03718500000001,1998.95,0,0,0,0,45.199895,19.9895,0.0,0.0,0.0
-6.908057_112.045518,-6.908057,112.045518,3346.74,0,0,0,0,45.334674,33.4674,0.0,0.0,0.0
-6.908057_112.087183,-6.908057,112.087183,2000.82,0,0,0,0,45.200082,20.0082,0.0,0.0,0.0
-6.908057_112.095516,-6.908057,112.095516,1416.04,0,0,0,0,45.141604,14.1604,0.0,0.0,0.0
-6.908057_112.103849,-6.908057,112.103849,1192.17,0,0,0,0,45.119217,11.921700000000001,0.0,0.0,0.0
-6.908057_112.112182,-6.908057,112.112182,1185.15,0,0,0,0,45.118515,11.851500000000001,0.0,0.0,0.0
-6.908057_112.120515,-6.908057,112.120515,1523.4,0,0,0,0,45.15234,15.234000000000002,0.0,0.0,0.0
-6.908057_112.128848,-6.908057,112.128848,1965.56,0,0,0,0,45.196556,19.6556,0.0,0.0,0.0
-6.908057_112.137181,-6.908057,112.137181,1948.71,0,0,0,0,45.194871,19.4871,0.0,0.0,0.0
-6.908057_112.145514,-6.908057,112.145514,1990.99,0,0,0,0,45.199099,19.9099,0.0,0.0,0.0
-6.908057_112.153847,-6.908057,112.153847,2028.05,0,0,0,0,45.202805,20.2805,0.0,0.0,0.0
-6.908057_112.162180,-6.908057,112.16218,325.2,0,0,0,0,45.03252,3.252,0.0,0.0,0.0
-6.908057_112.170513,-6.908057,112.170513,35.55,0,0,0,0,45.003555,0.3555,0.0,0.0,0.0
-6.908057_112.178846,-6.908057,112.17884600000001,428.34,0,0,0,0,45.042834,4.283399999999999,0.0,0.0,0.0
-6.908057_112.187179,-6.908057,112.187179,883.85,0,0,0,0,45.088385,8.8385,0.0,0.0,0.0
-6.908057_112.195512,-6.908057,112.19551200000001,967.48,0,0,0,0,45.096748,9.6748,0.0,0.0,0.0
-6.908057_112.203845,-6.908057,112.203845,665.43,0,0,0,0,45.066543,6.654299999999999,0.0,0.0,0.0
-6.908057_112.212178,-6.908057,112.21217800000001,636.54,0,0,0,0,45.063654,6.365399999999999,0.0,0.0,0.0
-6.908057_112.220511,-6.908057,112.220511,555.58,0,0,0,0,45.055558,5.5558000000000005,0.0,0.0,0.0
-6.908057_112.228844,-6.908057,112.228844,499.44,0,0,0,0,45.049944,4.9944,0.0,0.0,0.0
-6.908057_112.237177,-6.908057,112.237177,554.63,0,0,0,0,45.055463,5.5463,0.0,0.0,0.0
-6.908057_112.245510,-6.908057,112.24551,471.79,0,0,0,0,45.047179,4.7179,0.0,0.0,0.0
-6.908057_112.253843,-6.908057,112.253843,302.69,0,0,0,0,45.030269,3.0269,0.0,0.0,0.0
-6.908057_112.262176,-6.908057,112.262176,296.65,0,0,0,0,45.029665,2.9665,0.0,0.0,0.0
-6.908057_112.270509,-6.908057,112.270509,391.17,0,0,0,0,45.039117,3.9117,0.0,0.0,0.0
-6.908057_112.278842,-6.908057,112.278842,280.9,0,0,0,0,45.02809,2.8089999999999997,0.0,0.0,0.0
-6.908057_112.287175,-6.908057,112.287175,447.43,0,0,0,0,45.044743,4.4743,0.0,0.0,0.0
-6.908057_112.295508,-6.908057,112.295508,507.64,0,0,0,0,45.050764,5.0764,0.0,0.0,0.0
-6.908057_112.303841,-6.908057,112.303841,424.55,0,0,0,0,45.042455,4.2455,0.0,0.0,0.0
-6.908057_112.312174,-6.908057,112.312174,290.91,0,0,0,0,45.029091,2.9091000000000005,0.0,0.0,0.0
-6.908057_112.320507,-6.908057,112.320507,430.68,0,0,0,0,45.043068,4.3068,0.0,0.0,0.0
-6.908057_112.328840,-6.908057,112.32884,492.01,0,0,0,0,45.049201,4.9201,0.0,0.0,0.0
-6.908057_112.337173,-6.908057,112.337173,477.04,0,0,0,0,45.047704,4.7704,0.0,0.0,0.0
-6.908057_112.345506,-6.908057,112.345506,719.12,0,0,0,0,45.071912,7.1912,0.0,0.0,0.0
-6.908057_112.353839,-6.908057,112.35383900000001,641.07,0,0,0,0,45.064107,6.4107,0.0,0.0,0.0
-6.908057_112.362172,-6.908057,112.362172,408.37,0,0,0,0,45.040837,4.0837,0.0,0.0,0.0
-6.908057_112.370505,-6.908057,112.37050500000001,277.09,0,0,0,0,45.027709,2.7708999999999997,0.0,0.0,0.0
-6.908057_112.378838,-6.908057,112.378838,262.78,0,0,0,0,45.026278,2.6277999999999997,0.0,0.0,0.0
-6.908057_112.387171,-6.908057,112.387171,310.27,0,0,0,0,45.031027,3.1027,0.0,0.0,0.0
-6.908057_112.395504,-6.908057,112.395504,489.05,0,0,0,0,45.048905,4.8905,0.0,0.0,0.0
-6.908057_112.403837,-6.908057,112.403837,562.66,0,0,0,0,45.056266,5.6266,0.0,0.0,0.0
-6.908057_112.412170,-6.908057,112.41217,563.38,0,0,0,0,45.056338,5.6338,0.0,0.0,0.0
-6.908057_112.420503,-6.908057,112.420503,518.94,0,0,0,0,45.051894,5.189400000000001,0.0,0.0,0.0
-6.908057_112.428836,-6.908057,112.428836,593.35,0,0,0,0,45.059335,5.9335,0.0,0.0,0.0
-6.908057_112.437169,-6.908057,112.437169,710.54,0,0,0,0,45.071054,7.1053999999999995,0.0,0.0,0.0
-6.908057_112.445502,-6.908057,112.445502,779.84,0,0,0,0,45.077984,7.7984,0.0,0.0,0.0
-6.908057_112.462168,-6.908057,112.462168,1203.57,0,0,0,0,45.120357,12.035699999999999,0.0,0.0,0.0
-6.908057_112.470501,-6.908057,112.470501,598.83,0,0,0,0,45.059883,5.988300000000001,0.0,0.0,0.0
-6.908057_112.478834,-6.908057,112.478834,748.01,0,0,0,0,45.074801,7.4801,0.0,0.0,0.0
-6.908057_112.487167,-6.908057,112.487167,778.57,0,0,0,0,45.077857,7.7857,0.0,0.0,0.0
-6.908057_112.495500,-6.908057,112.4955,1109.67,0,0,0,0,45.110967,11.0967,0.0,0.0,0.0
-6.908057_112.503833,-6.908057,112.503833,965.12,0,0,0,0,45.096512,9.6512,0.0,0.0,0.0
-6.908057_112.512166,-6.908057,112.51216600000001,833.5,0,0,0,0,45.08335,8.335,0.0,0.0,0.0
-6.908057_112.520499,-6.908057,112.520499,613.48,0,0,0,0,45.061348,6.1348,0.0,0.0,0.0
-6.908057_112.528832,-6.908057,112.52883200000001,588.06,0,0,0,0,45.058806,5.880599999999999,0.0,0.0,0.0
-6.908057_112.537165,-6.908057,112.537165,488.07,0,0,0,0,45.048807,4.8807,0.0,0.0,0.0
-6.908057_112.545498,-6.908057,112.545498,426.73,0,0,0,0,45.042673,4.2673000000000005,0.0,0.0,0.0
-6.908057_112.553831,-6.908057,112.553831,652.76,0,0,0,0,45.065276,6.5276,0.0,0.0,0.0
-6.908057_112.562164,-6.908057,112.562164,543.05,0,0,0,0,45.054305,5.430499999999999,0.0,0.0,0.0
-6.908057_112.570497,-6.908057,112.570497,382.75,0,0,0,0,45.038275,3.8275,0.0,0.0,0.0
-6.908057_112.578830,-6.908057,112.57883,193.54,0,0,0,0,45.019354,1.9354,0.0,0.0,0.0
-6.908057_112.587163,-6.908057,112.587163,137.94,0,0,0,0,45.013794,1.3794,0.0,0.0,0.0
